transaction_id,source_account_id,destination_account_id,customer_id,transaction_type,amount,currency,transaction_date,transaction_time,transaction_datetime,channel,category,merchant_name,merchant_city,balance_after_txn,status,reference_number,description,is_flagged_fraud,fraud_score,ip_address,device_id
TXN00000763,ACC0006189,ACC0000727,CUST002628,PAYMENT,341.57,USD,2025-12-20,13:32:00,2025-12-20 13:47:00,ATM,Travel,Merchant_1591,Mumbai,35538.13,SUCCESS,REF653071,PAYMENT - Dining,False,0.015,193.39.111.204,DEV83391
TXN00000764,ACC0009276,,CUST008736,DEPOSIT,478.86,USD,2025-02-13,20:37:00,2025-02-13 20:52:00,POS,Utilities,,,33498.94,SUCCESS,REF545631,DEPOSIT - Rent,False,0.021,47.51.186.101,DEV41097
TXN00000765,ACC0002813,,CUST006903,CREDIT,495.11,GBP,2025-01-15,03:15:00,2025-01-15 03:30:00,ATM,Healthcare,,,15822.15,SUCCESS,REF956054,CREDIT - Healthcare,False,0.014,29.49.52.64,DEV67520
TXN00000766,ACC0002165,ACC0000785,CUST002786,PAYMENT,2202.25,GBP,2026-03-09,05:59:00,2026-03-09 06:14:00,UPI,Shopping,Merchant_9448,Delhi,729.83,SUCCESS,REF497928,PAYMENT - ATM,False,0.212,211.12.133.142,DEV68708
TXN00000767,ACC0009772,,CUST001775,DEPOSIT,709.15,EUR,2026-01-02,11:09:00,2026-01-02 11:24:00,WEB,EMI,,,34369.84,SUCCESS,REF824891,DEPOSIT - Education,False,0.039,172.62.50.5,DEV82995
TXN00000768,ACC0007199,,CUST004277,DEPOSIT,287.73,USD,2025-10-30,12:28:00,2025-10-30 12:43:00,MOBILE,Travel,,,18769.98,FAILED,REF719634,DEPOSIT - Salary,False,0.124,78.183.120.95,DEV55687
TXN00000769,ACC0009729,ACC0000986,CUST009388,TRANSFER,118.69,USD,2025-02-20,20:52:00,2025-02-20 21:07:00,BRANCH,ATM,,,43290.04,SUCCESS,REF626673,TRANSFER - Investment,False,0.002,115.206.140.66,DEV72936
TXN00000770,ACC0001579,ACC0000704,CUST007810,PAYMENT,212.57,USD,2025-02-08,20:38:00,2025-02-08 20:53:00,RTGS,EMI,Merchant_8449,Dallas,0.0,SUCCESS,REF583814,PAYMENT - Salary,False,0.027,55.31.20.187,DEV33990
TXN00000771,ACC0008847,,CUST002855,DEBIT,724.28,USD,2025-04-29,16:51:00,2025-04-29 17:06:00,UPI,Travel,Merchant_9377,Denver,23400.13,SUCCESS,REF446590,DEBIT - Travel,False,0.104,208.176.128.85,DEV13411
TXN00000772,ACC0001321,,CUST009761,REFUND,189.22,USD,2025-10-28,17:26:00,2025-10-28 17:41:00,UPI,Education,,,32528.86,SUCCESS,REF913538,REFUND - Shopping,False,0.285,187.107.20.244,DEV68017
TXN00000773,ACC0009946,,CUST009539,CREDIT,372.32,INR,2024-11-30,18:47:00,2024-11-30 19:02:00,ATM,Salary,,,372.32,SUCCESS,REF992306,CREDIT - Investment,False,0.268,7.179.80.23,DEV98981
TXN00000774,ACC0000950,,CUST005605,CREDIT,676.92,USD,2025-03-01,11:25:00,2025-03-01 11:40:00,BRANCH,Shopping,,,676.92,PENDING,REF749321,CREDIT - Insurance,False,0.126,48.156.238.251,DEV89121
TXN00000775,ACC0002417,,CUST006418,DEBIT,616.52,USD,2025-06-17,02:36:00,2025-06-17 02:51:00,MOBILE,Entertainment,Merchant_1589,Jacksonville,9480.18,SUCCESS,REF145339,DEBIT - Insurance,False,0.223,253.131.9.86,DEV81967
TXN00000776,ACC0001902,,CUST009513,DEPOSIT,444.35,EUR,2026-05-01,12:51:00,2026-05-01 13:06:00,BRANCH,Salary,,,444.35,SUCCESS,REF136557,DEPOSIT - Utilities,False,0.282,203.52.184.99,DEV65583
TXN00000777,ACC0005556,,CUST002471,DEPOSIT,1151.46,USD,2025-10-23,05:27:00,2025-10-23 05:42:00,BRANCH,Entertainment,,,11635.62,SUCCESS,REF471183,DEPOSIT - Shopping,False,0.289,105.205.158.152,DEV62372
TXN00000778,ACC0007560,ACC0008416,CUST005858,TRANSFER,45.18,EUR,2025-01-01,09:17:00,2025-01-01 09:32:00,WEB,Dining,,,13513.34,SUCCESS,REF244643,TRANSFER - Groceries,False,0.081,224.222.112.145,DEV72152
TXN00000779,ACC0000073,,CUST008518,DEBIT,674.77,GBP,2026-01-07,01:35:00,2026-01-07 01:50:00,POS,ATM,Merchant_5257,Denver,8523.7,SUCCESS,REF490082,DEBIT - ATM,False,0.028,175.95.110.111,DEV51008
TXN00000780,ACC0003742,,CUST005793,REFUND,370.36,INR,2025-09-24,13:09:00,2025-09-24 13:24:00,UPI,Entertainment,,,30658.97,FAILED,REF763102,REFUND - Travel,False,0.159,222.24.105.185,DEV92912
TXN00000781,ACC0005452,,CUST003802,CREDIT,73.65,GBP,2026-02-24,17:44:00,2026-02-24 17:59:00,NEFT,Dining,,,24739.39,SUCCESS,REF648615,CREDIT - Insurance,False,0.225,137.94.33.43,DEV10394
TXN00000782,ACC0001665,,CUST005867,WITHDRAWAL,2128.41,USD,2026-05-07,17:11:00,2026-05-07 17:26:00,MOBILE,Salary,,,5244.62,FAILED,REF544791,WITHDRAWAL - Entertainment,False,0.189,223.205.117.121,DEV40673
TXN00000783,ACC0005459,,CUST008740,DEPOSIT,390.72,EUR,2025-04-08,19:00:00,2025-04-08 19:15:00,NEFT,Salary,,,14357.8,PENDING,REF129636,DEPOSIT - Dining,False,0.147,97.37.78.99,DEV15137
TXN00000784,ACC0007529,,CUST009981,CREDIT,600.0,USD,2025-02-17,01:04:00,2025-02-17 01:19:00,RTGS,EMI,,,600.0,SUCCESS,REF806717,CREDIT - Groceries,False,0.191,207.113.105.126,DEV62805
TXN00000785,ACC0002931,ACC0009044,CUST000332,TRANSFER,15.55,USD,2024-12-23,00:35:00,2024-12-23 00:50:00,BRANCH,Education,,,9632.03,SUCCESS,REF924736,TRANSFER - Groceries,False,0.067,186.57.218.54,DEV83085
TXN00000786,ACC0006113,,CUST004198,DEPOSIT,2248.79,GBP,2026-04-19,02:55:00,2026-04-19 03:10:00,POS,Salary,,,2248.79,SUCCESS,REF533284,DEPOSIT - Healthcare,False,0.248,89.179.220.156,DEV20571
TXN00000787,ACC0003191,ACC0007683,CUST001166,TRANSFER,625.97,USD,2025-08-12,08:36:00,2025-08-12 08:51:00,WEB,Rent,,,33095.37,FAILED,REF159915,TRANSFER - Healthcare,False,0.031,242.232.115.224,DEV23471
TXN00000788,ACC0001569,,CUST004836,WITHDRAWAL,88.47,USD,2026-05-11,05:08:00,2026-05-11 05:23:00,RTGS,Rent,,,2729.34,SUCCESS,REF790263,WITHDRAWAL - Entertainment,False,0.112,161.73.173.254,DEV36919
TXN00000789,ACC0005043,,CUST001530,REFUND,752.69,USD,2025-01-11,21:02:00,2025-01-11 21:17:00,ATM,ATM,,,27379.04,SUCCESS,REF785755,REFUND - Travel,False,0.085,194.156.244.222,DEV61066
TXN00000790,ACC0009068,ACC0007726,CUST001562,TRANSFER,2022.07,EUR,2025-08-27,08:48:00,2025-08-27 09:03:00,WEB,ATM,,,10286.94,SUCCESS,REF667085,TRANSFER - Utilities,False,0.096,190.93.26.5,DEV39357
TXN00000791,ACC0008937,,CUST002853,CREDIT,17.81,USD,2026-02-27,04:48:00,2026-02-27 05:03:00,UPI,Entertainment,,,17.81,SUCCESS,REF646466,CREDIT - ATM,False,0.038,240.99.79.25,DEV76459
TXN00000792,ACC0008848,,CUST005530,WITHDRAWAL,639.0,INR,2026-04-02,21:29:00,2026-04-02 21:44:00,NEFT,Groceries,,,0.0,FAILED,REF259881,WITHDRAWAL - Education,False,0.072,194.31.254.245,DEV49569
TXN00000793,ACC0004154,ACC0003940,CUST003385,PAYMENT,588.84,GBP,2025-12-25,10:13:00,2025-12-25 10:28:00,RTGS,Transfer,Merchant_7334,Dallas,3318.07,FAILED,REF103894,PAYMENT - Dining,False,0.203,77.24.223.111,DEV16680
TXN00000794,ACC0003696,,CUST009465,WITHDRAWAL,700.76,EUR,2025-01-10,22:08:00,2025-01-10 22:23:00,MOBILE,Rent,,,19495.39,PENDING,REF552131,WITHDRAWAL - Entertainment,False,0.081,228.134.110.159,DEV96653
TXN00000795,ACC0002699,,CUST000329,WITHDRAWAL,1319.38,USD,2025-04-09,06:38:00,2025-04-09 06:53:00,RTGS,Entertainment,,,0.0,SUCCESS,REF760695,WITHDRAWAL - EMI,False,0.213,235.119.55.35,DEV51495
TXN00000796,ACC0009440,,CUST003414,WITHDRAWAL,964.99,GBP,2025-10-21,02:12:00,2025-10-21 02:27:00,BRANCH,Rent,,,13514.48,FAILED,REF881871,WITHDRAWAL - Salary,False,0.294,105.103.95.29,DEV38111
TXN00000797,ACC0005407,ACC0004518,CUST004293,PAYMENT,577.97,INR,2025-02-05,06:11:00,2025-02-05 06:26:00,WEB,Investment,Merchant_4400,San Jose,12157.94,PENDING,REF777183,PAYMENT - Salary,False,0.279,215.235.128.175,DEV90611
TXN00000798,ACC0009031,,CUST002180,DEBIT,79.81,USD,2026-05-18,22:15:00,2026-05-18 22:30:00,ATM,ATM,Merchant_440,Austin,36080.13,FAILED,REF624530,DEBIT - Travel,False,0.156,149.172.81.133,DEV33419
TXN00000799,ACC0007464,ACC0005853,CUST005516,TRANSFER,441.54,GBP,2025-08-09,16:03:00,2025-08-09 16:18:00,UPI,Groceries,,,53013.68,FAILED,REF696266,TRANSFER - Investment,False,0.034,251.71.153.74,DEV47926
TXN00000800,ACC0008565,,CUST004750,WITHDRAWAL,851.99,GBP,2025-04-15,13:22:00,2025-04-15 13:37:00,ATM,EMI,,,34225.75,PENDING,REF685045,WITHDRAWAL - Groceries,False,0.144,139.55.66.175,DEV52674
TXN00000801,ACC0000233,,CUST001238,REFUND,2.7,INR,2025-03-03,06:41:00,2025-03-03 06:56:00,BRANCH,Groceries,,,38101.41,PENDING,REF896398,REFUND - Utilities,False,0.29,170.209.234.216,DEV54061
TXN00000802,ACC0000757,,CUST003205,REFUND,72.26,USD,2025-08-11,04:32:00,2025-08-11 04:47:00,NEFT,Salary,,,16719.22,FAILED,REF776839,REFUND - Rent,False,0.225,12.133.139.110,DEV39683
TXN00000803,ACC0005352,,CUST009099,CREDIT,483.26,USD,2025-09-11,09:40:00,2025-09-11 09:55:00,MOBILE,Travel,,,14196.62,SUCCESS,REF527607,CREDIT - Healthcare,False,0.294,157.60.27.153,DEV71759
TXN00000804,ACC0006682,ACC0000862,CUST006682,PAYMENT,79.78,INR,2025-07-18,15:25:00,2025-07-18 15:40:00,WEB,Utilities,Merchant_9841,San Diego,16008.06,SUCCESS,REF898078,PAYMENT - Utilities,False,0.173,96.162.135.209,DEV20007
TXN00000805,ACC0002414,,CUST000618,REFUND,1613.72,USD,2025-03-21,06:46:00,2025-03-21 07:01:00,NEFT,EMI,,,47004.23,PENDING,REF929272,REFUND - Education,False,0.195,230.203.194.61,DEV42120
TXN00000806,ACC0003284,,CUST002074,DEBIT,2324.57,EUR,2025-01-17,08:06:00,2025-01-17 08:21:00,POS,Education,Merchant_8007,Portland,0.0,PENDING,REF950712,DEBIT - Healthcare,False,0.106,226.29.236.69,DEV83743
TXN00000807,ACC0009543,,CUST009102,CREDIT,67.56,INR,2025-06-18,18:04:00,2025-06-18 18:19:00,BRANCH,Travel,,,37638.83,SUCCESS,REF353995,CREDIT - Shopping,False,0.087,207.44.122.120,DEV93782
TXN00000808,ACC0002485,,CUST003168,REFUND,221.47,GBP,2025-05-31,11:19:00,2025-05-31 11:34:00,ATM,Transfer,,,18389.51,PENDING,REF425551,REFUND - ATM,False,0.125,127.190.83.193,DEV81106
TXN00000809,ACC0004499,,CUST002956,DEBIT,716.07,GBP,2026-01-06,22:58:00,2026-01-06 23:13:00,RTGS,Insurance,Merchant_6743,San Antonio,24967.22,SUCCESS,REF991939,DEBIT - Rent,False,0.292,10.75.52.59,DEV53412
TXN00000810,ACC0000567,,CUST005156,DEBIT,37.21,GBP,2025-11-27,01:56:00,2025-11-27 02:11:00,NEFT,Utilities,Merchant_4425,Boston,25321.3,SUCCESS,REF923166,DEBIT - Utilities,False,0.079,17.222.138.86,DEV60141
TXN00000811,ACC0004852,,CUST001475,REFUND,338.28,USD,2026-01-12,11:13:00,2026-01-12 11:28:00,POS,Transfer,,,11725.79,FAILED,REF280812,REFUND - Transfer,False,0.222,1.216.227.17,DEV28888
TXN00000812,ACC0000288,,CUST007981,DEBIT,881.81,INR,2026-01-05,12:18:00,2026-01-05 12:33:00,POS,ATM,Merchant_308,Chicago,14851.16,SUCCESS,REF626334,DEBIT - Entertainment,False,0.099,153.40.61.83,DEV73397
TXN00000813,ACC0007811,,CUST009850,DEPOSIT,1342.57,EUR,2025-06-01,05:24:00,2025-06-01 05:39:00,BRANCH,Entertainment,,,1342.57,PENDING,REF829751,DEPOSIT - Travel,False,0.165,187.179.252.231,DEV80965
TXN00000814,ACC0009081,,CUST001212,DEPOSIT,12.5,EUR,2025-12-31,16:07:00,2025-12-31 16:22:00,MOBILE,Shopping,,,12.5,PENDING,REF822473,DEPOSIT - Salary,False,0.094,116.29.3.251,DEV70156
TXN00000815,ACC0002967,,CUST008628,REFUND,177.65,INR,2025-07-29,04:24:00,2025-07-29 04:39:00,ATM,Entertainment,,,13136.02,SUCCESS,REF812490,REFUND - ATM,False,0.169,160.157.149.116,DEV11179
TXN00000816,ACC0003123,,CUST006784,WITHDRAWAL,189.1,INR,2025-09-22,07:18:00,2025-09-22 07:33:00,BRANCH,Transfer,,,0.0,SUCCESS,REF491510,WITHDRAWAL - ATM,False,0.259,244.118.141.186,DEV27186
TXN00000817,ACC0007120,,CUST005071,DEBIT,5580.8,USD,2024-12-07,04:18:00,2024-12-07 04:33:00,BRANCH,Investment,Merchant_3008,Chicago,18854.61,SUCCESS,REF757847,DEBIT - Travel,False,0.291,218.79.220.74,DEV84765
TXN00000818,ACC0000388,,CUST005152,DEPOSIT,2372.68,EUR,2026-03-04,08:53:00,2026-03-04 09:08:00,RTGS,Transfer,,,33042.71,SUCCESS,REF697553,DEPOSIT - Groceries,False,0.271,38.171.161.96,DEV87789
TXN00000819,ACC0006287,ACC0009873,CUST002435,TRANSFER,513.27,USD,2025-06-24,03:40:00,2025-06-24 03:55:00,RTGS,Entertainment,,,8415.28,FAILED,REF155804,TRANSFER - EMI,False,0.085,66.117.137.54,DEV90070
TXN00000820,ACC0005698,ACC0001570,CUST008654,TRANSFER,14.47,EUR,2026-04-14,02:59:00,2026-04-14 03:14:00,UPI,ATM,,,32333.43,SUCCESS,REF936206,TRANSFER - Shopping,False,0.021,231.24.109.185,DEV52907
TXN00000821,ACC0000138,,CUST007252,CREDIT,973.57,USD,2025-09-13,08:59:00,2025-09-13 09:14:00,UPI,Utilities,,,4133.25,SUCCESS,REF173837,CREDIT - EMI,False,0.075,135.226.170.209,DEV14859
TXN00000822,ACC0004512,,CUST004012,CREDIT,518.26,GBP,2026-05-20,22:09:00,2026-05-20 22:24:00,POS,Dining,,,121.7,SUCCESS,REF445508,CREDIT - Insurance,False,0.147,5.156.107.61,DEV41698
TXN00000823,ACC0005162,,CUST009747,WITHDRAWAL,1469.19,USD,2026-02-16,08:34:00,2026-02-16 08:49:00,POS,Insurance,,,20869.17,PENDING,REF722896,WITHDRAWAL - Salary,False,0.088,63.157.63.54,DEV64262
TXN00000824,ACC0009048,,CUST002385,CREDIT,70.97,USD,2025-09-13,16:51:00,2025-09-13 17:06:00,WEB,Utilities,,,70.97,SUCCESS,REF824535,CREDIT - Rent,False,0.148,83.143.110.93,DEV19618
TXN00000825,ACC0002645,,CUST008031,WITHDRAWAL,171.59,USD,2025-12-17,17:10:00,2025-12-17 17:25:00,UPI,Utilities,,,18601.75,SUCCESS,REF386628,WITHDRAWAL - Insurance,False,0.04,72.104.28.73,DEV16699
TXN00000826,ACC0004314,,CUST005067,WITHDRAWAL,663.16,USD,2026-05-21,11:22:00,2026-05-21 11:37:00,UPI,Groceries,,,0.0,FAILED,REF554699,WITHDRAWAL - Travel,False,0.152,218.55.131.152,DEV77180
TXN00000827,ACC0005848,,CUST006474,DEBIT,25.93,USD,2025-03-08,19:22:00,2025-03-08 19:37:00,NEFT,Utilities,Merchant_6355,Austin,35444.07,FAILED,REF560943,DEBIT - Healthcare,False,0.197,133.124.122.94,DEV14316
TXN00000828,ACC0007671,,CUST006630,REFUND,183.51,USD,2025-11-12,10:38:00,2025-11-12 10:53:00,BRANCH,Dining,,,59.62,SUCCESS,REF345317,REFUND - Shopping,False,0.226,128.148.87.16,DEV85816
TXN00000829,ACC0007916,,CUST003382,DEBIT,505.57,USD,2026-01-21,08:15:00,2026-01-21 08:30:00,POS,Shopping,Merchant_3899,Bangalore,33526.24,PENDING,REF476901,DEBIT - Investment,False,0.194,230.139.61.243,DEV86025
TXN00000830,ACC0001509,,CUST003702,DEBIT,449.67,INR,2025-06-27,02:30:00,2025-06-27 02:45:00,UPI,ATM,Merchant_8565,Philadelphia,6753.95,SUCCESS,REF288496,DEBIT - Insurance,False,0.3,131.241.54.103,DEV61738
TXN00000831,ACC0009799,,CUST005432,WITHDRAWAL,319.67,USD,2025-04-23,18:01:00,2025-04-23 18:16:00,BRANCH,Groceries,,,0.0,SUCCESS,REF314028,WITHDRAWAL - Groceries,False,0.219,228.204.16.29,DEV33840
TXN00000832,ACC0000122,,CUST008979,DEPOSIT,756.26,USD,2025-06-16,19:21:00,2025-06-16 19:36:00,RTGS,Utilities,,,31933.44,SUCCESS,REF623599,DEPOSIT - Entertainment,False,0.131,23.241.4.100,DEV78874
TXN00000833,ACC0004963,,CUST008001,DEBIT,230.02,INR,2025-11-01,04:25:00,2025-11-01 04:40:00,NEFT,Transfer,Merchant_692,New York,16052.91,SUCCESS,REF538515,DEBIT - Entertainment,False,0.256,156.154.99.116,DEV73556
TXN00000834,ACC0008565,,CUST004750,DEPOSIT,829.74,GBP,2025-10-14,14:22:00,2025-10-14 14:37:00,POS,Education,,,35907.48,FAILED,REF903561,DEPOSIT - Dining,False,0.153,176.240.168.13,DEV48778
TXN00000835,ACC0005338,,CUST009387,WITHDRAWAL,576.16,USD,2025-10-20,18:29:00,2025-10-20 18:44:00,RTGS,EMI,,,24450.16,SUCCESS,REF453234,WITHDRAWAL - Investment,False,0.051,147.81.24.157,DEV94233
TXN00000836,ACC0004490,,CUST005903,CREDIT,1988.96,GBP,2025-09-25,18:08:00,2025-09-25 18:23:00,BRANCH,Utilities,,,3474.42,SUCCESS,REF690946,CREDIT - Investment,False,0.032,136.186.161.169,DEV81726
TXN00000837,ACC0004925,,CUST008020,DEPOSIT,2092.02,USD,2025-03-15,03:37:00,2025-03-15 03:52:00,POS,EMI,,,24990.39,SUCCESS,REF908434,DEPOSIT - Healthcare,False,0.203,209.149.43.148,DEV80266
TXN00000838,ACC0001837,ACC0009656,CUST008161,TRANSFER,352.22,USD,2025-03-11,20:15:00,2025-03-11 20:30:00,POS,Entertainment,,,33452.18,SUCCESS,REF150864,TRANSFER - Groceries,False,0.145,193.123.60.38,DEV59057
TXN00000839,ACC0008568,,CUST001461,CREDIT,978.84,USD,2026-01-15,11:26:00,2026-01-15 11:41:00,NEFT,Transfer,,,18121.4,SUCCESS,REF367254,CREDIT - Salary,False,0.132,148.175.166.213,DEV89385
TXN00000840,ACC0002892,,CUST005781,WITHDRAWAL,614.63,INR,2025-11-26,23:21:00,2025-11-26 23:36:00,RTGS,Entertainment,,,18785.98,SUCCESS,REF759473,WITHDRAWAL - Investment,False,0.233,247.21.118.95,DEV77060
TXN00000841,ACC0006094,ACC0002559,CUST003749,TRANSFER,1010.93,EUR,2025-12-27,23:55:00,2025-12-27 00:10:00,UPI,Education,,,0.0,SUCCESS,REF709655,TRANSFER - Utilities,False,0.186,243.82.7.200,DEV67178
TXN00000842,ACC0000102,,CUST005580,DEBIT,458.76,USD,2025-10-23,06:51:00,2025-10-23 07:06:00,BRANCH,Salary,Merchant_3912,Houston,0.0,FAILED,REF225922,DEBIT - Rent,False,0.151,166.152.92.89,DEV81873
TXN00000843,ACC0003195,ACC0000799,CUST003102,PAYMENT,320.83,USD,2025-01-18,06:35:00,2025-01-18 06:50:00,MOBILE,Rent,Merchant_9993,Delhi,6214.13,SUCCESS,REF790361,PAYMENT - Rent,False,0.186,217.34.156.56,DEV89359
TXN00000844,ACC0001071,ACC0001908,CUST000540,PAYMENT,556.14,USD,2025-03-13,16:09:00,2025-03-13 16:24:00,NEFT,Rent,Merchant_8871,Chennai,8831.53,PENDING,REF258440,PAYMENT - Dining,False,0.187,178.163.204.112,DEV19424
TXN00000845,ACC0003681,,CUST004749,REFUND,1013.36,EUR,2025-08-08,12:04:00,2025-08-08 12:19:00,RTGS,Travel,,,5047.45,SUCCESS,REF451691,REFUND - Rent,False,0.069,133.94.32.208,DEV97983
TXN00000846,ACC0002728,,CUST009171,DEPOSIT,438.72,USD,2026-03-28,07:44:00,2026-03-28 07:59:00,UPI,Shopping,,,438.72,PENDING,REF641998,DEPOSIT - Dining,False,0.126,90.51.221.89,DEV98296
TXN00000847,ACC0004560,,CUST005785,DEPOSIT,1369.72,USD,2024-12-05,00:32:00,2024-12-05 00:47:00,WEB,Dining,,,1369.72,SUCCESS,REF495901,DEPOSIT - Investment,False,0.006,202.213.168.67,DEV41105
TXN00000848,ACC0002494,ACC0000509,CUST002723,PAYMENT,363.71,GBP,2026-01-27,02:35:00,2026-01-27 02:50:00,RTGS,Healthcare,Merchant_4110,Chicago,27904.35,FAILED,REF927354,PAYMENT - Rent,False,0.3,59.228.94.126,DEV42691
TXN00000849,ACC0006432,,CUST006159,DEPOSIT,127.12,USD,2025-05-03,07:01:00,2025-05-03 07:16:00,UPI,Healthcare,,,8761.68,PENDING,REF559055,DEPOSIT - Education,False,0.045,213.179.94.121,DEV43113
TXN00000850,ACC0008637,,CUST009716,DEPOSIT,132.31,EUR,2025-11-28,22:45:00,2025-11-28 23:00:00,NEFT,ATM,,,132.31,FAILED,REF895985,DEPOSIT - Healthcare,False,0.154,198.87.226.249,DEV89269
TXN00000851,ACC0002596,,CUST004347,DEPOSIT,176.71,GBP,2025-01-11,09:20:00,2025-01-11 09:35:00,BRANCH,Salary,,,9863.37,SUCCESS,REF925778,DEPOSIT - Education,False,0.207,219.201.191.11,DEV54564
TXN00000852,ACC0008363,ACC0006684,CUST004899,TRANSFER,220.95,INR,2026-03-21,16:26:00,2026-03-21 16:41:00,MOBILE,Investment,,,24547.14,SUCCESS,REF311200,TRANSFER - Healthcare,False,0.054,117.103.41.221,DEV47383
TXN00000853,ACC0003398,,CUST001274,WITHDRAWAL,400.69,USD,2025-05-31,23:16:00,2025-05-31 23:31:00,UPI,Investment,,,0.0,SUCCESS,REF188362,WITHDRAWAL - Shopping,False,0.218,125.161.63.17,DEV66249
TXN00000854,ACC0004885,,CUST006244,REFUND,377.22,USD,2024-11-24,16:53:00,2024-11-24 17:08:00,ATM,ATM,,,2605.61,FAILED,REF235644,REFUND - Shopping,False,0.189,195.43.231.199,DEV48131
TXN00000855,ACC0006989,,CUST007407,WITHDRAWAL,728.13,USD,2026-01-20,16:58:00,2026-01-20 17:13:00,ATM,Travel,,,3974.62,SUCCESS,REF390327,WITHDRAWAL - Rent,False,0.06,196.25.178.126,DEV27202
TXN00000856,ACC0000028,,CUST006966,CREDIT,8.17,GBP,2025-03-27,01:45:00,2025-03-27 02:00:00,NEFT,Salary,,,51882.39,SUCCESS,REF540970,CREDIT - Travel,False,0.048,41.205.95.40,DEV78254
TXN00000857,ACC0001005,ACC0005183,CUST008509,PAYMENT,1255.97,USD,2026-05-14,19:56:00,2026-05-14 20:11:00,NEFT,Healthcare,Merchant_1152,Hyderabad,14398.23,SUCCESS,REF921225,PAYMENT - Education,False,0.088,8.248.130.143,DEV29750
TXN00000858,ACC0005909,,CUST004173,REFUND,1199.6,INR,2024-12-12,22:32:00,2024-12-12 22:47:00,POS,Insurance,,,24987.71,SUCCESS,REF658669,REFUND - Salary,False,0.029,197.250.68.118,DEV21883
TXN00000859,ACC0000560,,CUST000794,CREDIT,659.66,USD,2025-08-04,04:46:00,2025-08-04 05:01:00,WEB,Education,,,659.66,PENDING,REF454334,CREDIT - Healthcare,False,0.182,91.44.95.40,DEV49932
TXN00000860,ACC0009812,,CUST005641,CREDIT,201.76,USD,2025-01-10,11:46:00,2025-01-10 12:01:00,NEFT,Education,,,201.76,SUCCESS,REF421895,CREDIT - Salary,False,0.263,82.161.1.15,DEV50079
TXN00000861,ACC0005322,ACC0005686,CUST006481,PAYMENT,346.59,USD,2025-04-03,13:41:00,2025-04-03 13:56:00,WEB,Utilities,Merchant_2952,San Jose,4784.37,SUCCESS,REF357904,PAYMENT - Utilities,False,0.272,126.201.26.93,DEV13598
TXN00000862,ACC0000956,,CUST008252,REFUND,1956.19,USD,2025-01-06,03:51:00,2025-01-06 04:06:00,WEB,Travel,,,1956.19,SUCCESS,REF932226,REFUND - Entertainment,False,0.061,204.229.234.18,DEV10976
TXN00000863,ACC0002347,,CUST009955,DEPOSIT,858.2,USD,2025-05-19,20:58:00,2025-05-19 21:13:00,BRANCH,Healthcare,,,18724.29,SUCCESS,REF199573,DEPOSIT - Entertainment,False,0.206,132.115.111.111,DEV92428
TXN00000864,ACC0008325,ACC0004616,CUST002976,TRANSFER,249.29,USD,2024-12-09,15:49:00,2024-12-09 16:04:00,RTGS,Healthcare,,,0.0,SUCCESS,REF597419,TRANSFER - ATM,False,0.193,221.205.195.184,DEV24287
TXN00000865,ACC0003469,,CUST004101,CREDIT,872.28,GBP,2025-02-27,11:43:00,2025-02-27 11:58:00,BRANCH,Investment,,,3847.18,PENDING,REF664853,CREDIT - Investment,False,0.153,110.9.203.77,DEV76029
TXN00000866,ACC0007502,ACC0004957,CUST007008,TRANSFER,567.66,USD,2025-09-24,01:44:00,2025-09-24 01:59:00,RTGS,Groceries,,,8378.58,SUCCESS,REF421373,TRANSFER - Travel,False,0.054,93.115.114.72,DEV63453
TXN00000867,ACC0001615,,CUST009981,REFUND,694.27,USD,2025-11-16,20:49:00,2025-11-16 21:04:00,NEFT,Healthcare,,,694.27,SUCCESS,REF229979,REFUND - Utilities,False,0.26,243.46.19.229,DEV20891
TXN00000868,ACC0007924,,CUST009366,DEBIT,1939.0,INR,2025-01-14,23:58:00,2025-01-14 00:13:00,ATM,Travel,Merchant_3778,Chennai,0.0,PENDING,REF527246,DEBIT - Shopping,False,0.061,147.185.63.17,DEV24125
TXN00000869,ACC0008318,,CUST006055,WITHDRAWAL,217.67,USD,2025-10-26,22:46:00,2025-10-26 23:01:00,MOBILE,Utilities,,,0.0,PENDING,REF334172,WITHDRAWAL - Entertainment,False,0.222,84.131.187.79,DEV53928
TXN00000870,ACC0007168,,CUST003868,CREDIT,22.74,USD,2025-05-14,04:20:00,2025-05-14 04:35:00,RTGS,Shopping,,,2646.6,SUCCESS,REF439369,CREDIT - Travel,False,0.249,13.167.173.236,DEV59055
TXN00000871,ACC0006135,,CUST009253,DEBIT,619.73,USD,2025-03-05,07:47:00,2025-03-05 08:02:00,POS,Transfer,Merchant_2035,Dallas,16001.35,PENDING,REF129217,DEBIT - Education,False,0.139,157.187.90.79,DEV37478
TXN00000872,ACC0002547,ACC0007634,CUST008553,TRANSFER,1073.32,INR,2025-10-26,09:11:00,2025-10-26 09:26:00,WEB,Transfer,,,40297.08,FAILED,REF129734,TRANSFER - Salary,False,0.221,20.200.217.121,DEV75729
TXN00000873,ACC0006843,,CUST001910,WITHDRAWAL,1348.02,USD,2025-08-23,17:40:00,2025-08-23 17:55:00,POS,ATM,,,51372.76,SUCCESS,REF285323,WITHDRAWAL - Rent,False,0.058,39.206.185.144,DEV93826
